date,day_of_week,is_weekend,month,is_holiday,holiday_name,is_monsoon,is_mega_block_day,station_id,station_name,station_order,distance_km,station_type,is_interchange,direction,hour,coach_type,rainfall_mm,temp_max_c,temp_min_c,temperature_c,rain_intensity_band,rain_regime,occupancy_pct
2023-02-16,Thursday,False,2,False,,False,False,S21,Kharghar,21,40.0,residential,False,UP,22,Ladies,0.0,30.3,18.3,24.3,none,normal,25.5
2023-02-16,Thursday,False,2,False,,False,False,S22,Mansarovar,22,42.4,residential,False,UP,6,First Class,0.0,30.3,18.3,24.3,none,normal,0.0
2023-02-16,Thursday,False,2,False,,False,False,S22,Mansarovar,22,42.4,residential,False,DOWN,9,General,0.0,30.3,18.3,24.3,none,normal,59.5
2023-02-16,Thursday,False,2,False,,False,False,S22,Mansarovar,22,42.4,residential,False,UP,12,First Class,0.0,30.3,18.3,24.3,none,normal,0.0
2023-02-16,Thursday,False,2,False,,False,False,S23,Khandeshwar,23,44.6,residential,False,UP,8,Ladies,0.0,30.3,18.3,24.3,none,normal,49.8
2023-02-16,Thursday,False,2,False,,False,False,S23,Khandeshwar,23,44.6,residential,False,UP,15,First Class,0.0,30.3,18.3,24.3,none,normal,9.0
2023-02-16,Thursday,False,2,False,,False,False,S24,Panvel,24,47.6,terminal_hub,True,DOWN,13,Ladies,0.0,30.3,18.3,24.3,none,normal,35.9
2023-02-16,Thursday,False,2,False,,False,False,S24,Panvel,24,47.6,terminal_hub,True,DOWN,14,Ladies,0.0,30.3,18.3,24.3,none,normal,36.1
2023-02-16,Thursday,False,2,False,,False,False,S24,Panvel,24,47.6,terminal_hub,True,DOWN,15,First Class,0.0,30.3,18.3,24.3,none,normal,26.9
2023-02-17,Friday,False,2,False,,False,False,S00,CSMT,0,0.0,cbd_terminal,True,DOWN,16,Ladies,0.0,30.6,18.5,24.6,none,normal,34.7
2023-02-17,Friday,False,2,False,,False,False,S00,CSMT,0,0.0,cbd_terminal,True,DOWN,17,General,0.0,30.6,18.5,24.6,none,normal,39.6
2023-02-17,Friday,False,2,False,,False,False,S00,CSMT,0,0.0,cbd_terminal,True,UP,21,General,0.0,30.6,18.5,24.6,none,normal,47.7
2023-02-17,Friday,False,2,False,,False,False,S00,CSMT,0,0.0,cbd_terminal,True,UP,23,General,0.0,30.6,18.5,24.6,none,normal,34.8
2023-02-17,Friday,False,2,False,,False,False,S01,Masjid,1,1.2,industrial_dock,False,UP,10,First Class,0.0,30.6,18.5,24.6,none,normal,31.8
2023-02-17,Friday,False,2,False,,False,False,S01,Masjid,1,1.2,industrial_dock,False,UP,13,First Class,0.0,30.6,18.5,24.6,none,normal,9.4
2023-02-17,Friday,False,2,False,,False,False,S01,Masjid,1,1.2,industrial_dock,False,UP,16,General,0.0,30.6,18.5,24.6,none,normal,18.8
2023-02-17,Friday,False,2,False,,False,False,S02,Sandhurst Road,2,2.3,industrial_dock,False,DOWN,9,Ladies,0.0,30.6,18.5,24.6,none,normal,6.0
2023-02-17,Friday,False,2,False,,False,False,S02,Sandhurst Road,2,2.3,industrial_dock,False,UP,22,First Class,0.0,30.6,18.5,24.6,none,normal,0.0
2023-02-17,Friday,False,2,False,,False,False,S02,Sandhurst Road,2,2.3,industrial_dock,False,DOWN,23,Ladies,0.0,30.6,18.5,24.6,none,normal,0.0
2023-02-17,Friday,False,2,False,,False,False,S03,Dockyard Road,3,3.2,industrial_dock,False,DOWN,5,Ladies,0.0,30.6,18.5,24.6,none,normal,13.6
2023-02-17,Friday,False,2,False,,False,False,S03,Dockyard Road,3,3.2,industrial_dock,False,UP,5,General,0.0,30.6,18.5,24.6,none,normal,12.1
2023-02-17,Friday,False,2,False,,False,False,S03,Dockyard Road,3,3.2,industrial_dock,False,UP,9,First Class,0.0,30.6,18.5,24.6,none,normal,78.4
2023-02-17,Friday,False,2,False,,False,False,S03,Dockyard Road,3,3.2,industrial_dock,False,DOWN,16,First Class,0.0,30.6,18.5,24.6,none,normal,5.1
2023-02-17,Friday,False,2,False,,False,False,S04,Reay Road,4,4.0,industrial_dock,False,DOWN,8,First Class,0.0,30.6,18.5,24.6,none,normal,14.1
2023-02-17,Friday,False,2,False,,False,False,S04,Reay Road,4,4.0,industrial_dock,False,DOWN,9,First Class,0.0,30.6,18.5,24.6,none,normal,12.4
2023-02-17,Friday,False,2,False,,False,False,S04,Reay Road,4,4.0,industrial_dock,False,UP,11,First Class,0.0,30.6,18.5,24.6,none,normal,3.4
2023-02-17,Friday,False,2,False,,False,False,S04,Reay Road,4,4.0,industrial_dock,False,UP,21,General,0.0,30.6,18.5,24.6,none,normal,19.0
2023-02-17,Friday,False,2,False,,False,False,S05,Cotton Green,5,5.0,industrial_dock,False,UP,8,Ladies,0.0,30.6,18.5,24.6,none,normal,101.5
2023-02-17,Friday,False,2,False,,False,False,S05,Cotton Green,5,5.0,industrial_dock,False,UP,22,Ladies,0.0,30.6,18.5,24.6,none,normal,19.9
2023-02-17,Friday,False,2,False,,False,False,S06,Sewri,6,6.4,industrial_dock,False,DOWN,9,General,0.0,30.6,18.5,24.6,none,normal,39.3
2023-02-17,Friday,False,2,False,,False,False,S06,Sewri,6,6.4,industrial_dock,False,UP,22,Ladies,0.0,30.6,18.5,24.6,none,normal,15.7
2023-02-17,Friday,False,2,False,,False,False,S07,Wadala Road,7,8.4,interchange_hub,True,UP,22,First Class,0.0,30.6,18.5,24.6,none,normal,4.3
2023-02-17,Friday,False,2,False,,False,False,S08,GTB Nagar,8,9.6,residential,False,UP,10,General,0.0,30.6,18.5,24.6,none,normal,111.6
2023-02-17,Friday,False,2,False,,False,False,S08,GTB Nagar,8,9.6,residential,False,UP,15,First Class,0.0,30.6,18.5,24.6,none,normal,6.9
2023-02-17,Friday,False,2,False,,False,False,S09,Chunabhatti,9,10.8,residential,False,DOWN,6,Ladies,0.0,30.6,18.5,24.6,none,normal,21.8
2023-02-17,Friday,False,2,False,,False,False,S09,Chunabhatti,9,10.8,residential,False,DOWN,10,Ladies,0.0,30.6,18.5,24.6,none,normal,28.8
2023-02-17,Friday,False,2,False,,False,False,S09,Chunabhatti,9,10.8,residential,False,DOWN,12,First Class,0.0,30.6,18.5,24.6,none,normal,0.0
2023-02-17,Friday,False,2,False,,False,False,S10,Kurla,10,12.6,interchange_hub,True,UP,9,Ladies,0.0,30.6,18.5,24.6,none,normal,134.8
2023-02-17,Friday,False,2,False,,False,False,S10,Kurla,10,12.6,interchange_hub,True,DOWN,18,First Class,0.0,30.6,18.5,24.6,none,normal,50.1
2023-02-17,Friday,False,2,False,,False,False,S11,Tilak Nagar,11,14.0,residential,False,UP,8,General,0.0,30.6,18.5,24.6,none,normal,154.7
2023-02-17,Friday,False,2,False,,False,False,S11,Tilak Nagar,11,14.0,residential,False,DOWN,17,Ladies,0.0,30.6,18.5,24.6,none,normal,45.7
2023-02-17,Friday,False,2,False,,False,False,S12,Chembur,12,16.2,residential,False,UP,6,General,0.0,30.6,18.5,24.6,none,normal,46.5
2023-02-17,Friday,False,2,False,,False,False,S13,Govandi,13,18.4,residential,False,UP,7,General,0.0,30.6,18.5,24.6,none,normal,101.8
2023-02-17,Friday,False,2,False,,False,False,S13,Govandi,13,18.4,residential,False,DOWN,17,General,0.0,30.6,18.5,24.6,none,normal,66.2
2023-02-17,Friday,False,2,False,,False,False,S13,Govandi,13,18.4,residential,False,DOWN,22,Ladies,0.0,30.6,18.5,24.6,none,normal,55.5
2023-02-17,Friday,False,2,False,,False,False,S14,Mankhurd,14,20.6,residential,False,UP,9,General,0.0,30.6,18.5,24.6,none,normal,149.8
2023-02-17,Friday,False,2,False,,False,False,S14,Mankhurd,14,20.6,residential,False,UP,22,First Class,0.0,30.6,18.5,24.6,none,normal,23.2
2023-02-17,Friday,False,2,False,,False,False,S15,Vashi,15,24.8,interchange_hub,True,UP,15,Ladies,0.0,30.6,18.5,24.6,none,normal,15.5
2023-02-17,Friday,False,2,False,,False,False,S15,Vashi,15,24.8,interchange_hub,True,UP,23,First Class,0.0,30.6,18.5,24.6,none,normal,0.0
2023-02-17,Friday,False,2,False,,False,False,S17,Juinagar,17,28.6,residential,False,DOWN,16,Ladies,0.0,30.6,18.5,24.6,none,normal,49.2
2023-02-17,Friday,False,2,False,,False,False,S17,Juinagar,17,28.6,residential,False,UP,17,General,0.0,30.6,18.5,24.6,none,normal,38.0
2023-02-17,Friday,False,2,False,,False,False,S18,Nerul,18,31.0,residential,False,DOWN,19,General,0.0,30.6,18.5,24.6,none,normal,163.2
2023-02-17,Friday,False,2,False,,False,False,S19,Seawoods-Darave,19,33.4,residential,False,DOWN,5,First Class,0.0,30.6,18.5,24.6,none,normal,0.0
2023-02-17,Friday,False,2,False,,False,False,S19,Seawoods-Darave,19,33.4,residential,False,DOWN,21,First Class,0.0,30.6,18.5,24.6,none,normal,29.2
2023-02-17,Friday,False,2,False,,False,False,S20,Belapur CBD,20,36.4,secondary_cbd,False,DOWN,8,General,0.0,30.6,18.5,24.6,none,normal,101.2
2023-02-17,Friday,False,2,False,,False,False,S20,Belapur CBD,20,36.4,secondary_cbd,False,UP,8,Ladies,0.0,30.6,18.5,24.6,none,normal,76.8
2023-02-17,Friday,False,2,False,,False,False,S21,Kharghar,21,40.0,residential,False,UP,7,First Class,0.0,30.6,18.5,24.6,none,normal,30.9
2023-02-17,Friday,False,2,False,,False,False,S21,Kharghar,21,40.0,residential,False,DOWN,19,First Class,0.0,30.6,18.5,24.6,none,normal,126.3
2023-02-17,Friday,False,2,False,,False,False,S21,Kharghar,21,40.0,residential,False,UP,19,First Class,0.0,30.6,18.5,24.6,none,normal,33.3
2023-02-17,Friday,False,2,False,,False,False,S21,Kharghar,21,40.0,residential,False,DOWN,23,General,0.0,30.6,18.5,24.6,none,normal,31.7
2023-02-17,Friday,False,2,False,,False,False,S22,Mansarovar,22,42.4,residential,False,UP,9,Ladies,0.0,30.6,18.5,24.6,none,normal,81.2
2023-02-17,Friday,False,2,False,,False,False,S23,Khandeshwar,23,44.6,residential,False,DOWN,8,First Class,0.0,30.6,18.5,24.6,none,normal,18.4
2023-02-17,Friday,False,2,False,,False,False,S23,Khandeshwar,23,44.6,residential,False,UP,18,General,0.0,30.6,18.5,24.6,none,normal,10.7
2023-02-17,Friday,False,2,False,,False,False,S23,Khandeshwar,23,44.6,residential,False,UP,23,General,0.0,30.6,18.5,24.6,none,normal,1.3
2023-02-17,Friday,False,2,False,,False,False,S24,Panvel,24,47.6,terminal_hub,True,UP,16,Ladies,0.0,30.6,18.5,24.6,none,normal,32.4
2023-02-17,Friday,False,2,False,,False,False,S24,Panvel,24,47.6,terminal_hub,True,UP,18,First Class,0.0,30.6,18.5,24.6,none,normal,31.6
2023-02-17,Friday,False,2,False,,False,False,S24,Panvel,24,47.6,terminal_hub,True,UP,18,Ladies,0.0,30.6,18.5,24.6,none,normal,49.7
2023-02-18,Saturday,True,2,False,,False,False,S01,Masjid,1,1.2,industrial_dock,False,UP,10,General,0.0,30.7,18.7,24.7,none,normal,75.0
2023-02-18,Saturday,True,2,False,,False,False,S01,Masjid,1,1.2,industrial_dock,False,UP,16,Ladies,0.0,30.7,18.7,24.7,none,normal,31.8
2023-02-18,Saturday,True,2,False,,False,False,S01,Masjid,1,1.2,industrial_dock,False,DOWN,20,General,0.0,30.7,18.7,24.7,none,normal,44.5
2023-02-18,Saturday,True,2,False,,False,False,S02,Sandhurst Road,2,2.3,industrial_dock,False,UP,7,First Class,0.0,30.7,18.7,24.7,none,normal,23.6
2023-02-18,Saturday,True,2,False,,False,False,S02,Sandhurst Road,2,2.3,industrial_dock,False,DOWN,15,Ladies,0.0,30.7,18.7,24.7,none,normal,10.0
2023-02-18,Saturday,True,2,False,,False,False,S02,Sandhurst Road,2,2.3,industrial_dock,False,UP,17,First Class,0.0,30.7,18.7,24.7,none,normal,6.3
2023-02-18,Saturday,True,2,False,,False,False,S03,Dockyard Road,3,3.2,industrial_dock,False,UP,12,General,0.0,30.7,18.7,24.7,none,normal,8.4
2023-02-18,Saturday,True,2,False,,False,False,S03,Dockyard Road,3,3.2,industrial_dock,False,UP,15,First Class,0.0,30.7,18.7,24.7,none,normal,0.0
2023-02-18,Saturday,True,2,False,,False,False,S04,Reay Road,4,4.0,industrial_dock,False,DOWN,6,First Class,0.0,30.7,18.7,24.7,none,normal,0.4
2023-02-18,Saturday,True,2,False,,False,False,S04,Reay Road,4,4.0,industrial_dock,False,UP,8,General,0.0,30.7,18.7,24.7,none,normal,82.9
2023-02-18,Saturday,True,2,False,,False,False,S04,Reay Road,4,4.0,industrial_dock,False,UP,9,Ladies,0.0,30.7,18.7,24.7,none,normal,70.3
2023-02-18,Saturday,True,2,False,,False,False,S04,Reay Road,4,4.0,industrial_dock,False,UP,13,First Class,0.0,30.7,18.7,24.7,none,normal,0.0
2023-02-18,Saturday,True,2,False,,False,False,S04,Reay Road,4,4.0,industrial_dock,False,DOWN,14,Ladies,0.0,30.7,18.7,24.7,none,normal,10.6
2023-02-18,Saturday,True,2,False,,False,False,S04,Reay Road,4,4.0,industrial_dock,False,UP,21,General,0.0,30.7,18.7,24.7,none,normal,26.7
2023-02-18,Saturday,True,2,False,,False,False,S05,Cotton Green,5,5.0,industrial_dock,False,UP,19,Ladies,0.0,30.7,18.7,24.7,none,normal,21.7
2023-02-18,Saturday,True,2,False,,False,False,S05,Cotton Green,5,5.0,industrial_dock,False,UP,22,Ladies,0.0,30.7,18.7,24.7,none,normal,13.1
2023-02-18,Saturday,True,2,False,,False,False,S06,Sewri,6,6.4,industrial_dock,False,DOWN,11,General,0.0,30.7,18.7,24.7,none,normal,0.0
2023-02-18,Saturday,True,2,False,,False,False,S06,Sewri,6,6.4,industrial_dock,False,UP,16,Ladies,0.0,30.7,18.7,24.7,none,normal,0.0
2023-02-18,Saturday,True,2,False,,False,False,S06,Sewri,6,6.4,industrial_dock,False,UP,19,Ladies,0.0,30.7,18.7,24.7,none,normal,16.0
2023-02-18,Saturday,True,2,False,,False,False,S06,Sewri,6,6.4,industrial_dock,False,UP,22,Ladies,0.0,30.7,18.7,24.7,none,normal,2.7
2023-02-18,Saturday,True,2,False,,False,False,S07,Wadala Road,7,8.4,interchange_hub,True,DOWN,5,First Class,0.0,30.7,18.7,24.7,none,normal,12.4
2023-02-18,Saturday,True,2,False,,False,False,S07,Wadala Road,7,8.4,interchange_hub,True,UP,9,First Class,0.0,30.7,18.7,24.7,none,normal,97.9
2023-02-18,Saturday,True,2,False,,False,False,S07,Wadala Road,7,8.4,interchange_hub,True,UP,22,General,0.0,30.7,18.7,24.7,none,normal,33.5
2023-02-18,Saturday,True,2,False,,False,False,S08,GTB Nagar,8,9.6,residential,False,DOWN,6,Ladies,0.0,30.7,18.7,24.7,none,normal,31.5
2023-02-18,Saturday,True,2,False,,False,False,S08,GTB Nagar,8,9.6,residential,False,UP,8,First Class,0.0,30.7,18.7,24.7,none,normal,97.1
2023-02-18,Saturday,True,2,False,,False,False,S08,GTB Nagar,8,9.6,residential,False,UP,20,General,0.0,30.7,18.7,24.7,none,normal,61.7
2023-02-18,Saturday,True,2,False,,False,False,S08,GTB Nagar,8,9.6,residential,False,UP,20,Ladies,0.0,30.7,18.7,24.7,none,normal,56.2
2023-02-18,Saturday,True,2,False,,False,False,S09,Chunabhatti,9,10.8,residential,False,UP,11,General,0.0,30.7,18.7,24.7,none,normal,36.6
2023-02-18,Saturday,True,2,False,,False,False,S09,Chunabhatti,9,10.8,residential,False,DOWN,19,First Class,0.0,30.7,18.7,24.7,none,normal,43.9
2023-02-18,Saturday,True,2,False,,False,False,S09,Chunabhatti,9,10.8,residential,False,DOWN,19,Ladies,0.0,30.7,18.7,24.7,none,normal,64.6
2023-02-18,Saturday,True,2,False,,False,False,S09,Chunabhatti,9,10.8,residential,False,UP,20,General,0.0,30.7,18.7,24.7,none,normal,57.1
2023-02-18,Saturday,True,2,False,,False,False,S10,Kurla,10,12.6,interchange_hub,True,UP,15,First Class,0.0,30.7,18.7,24.7,none,normal,0.6
2023-02-18,Saturday,True,2,False,,False,False,S10,Kurla,10,12.6,interchange_hub,True,UP,20,First Class,0.0,30.7,18.7,24.7,none,normal,31.6
2023-02-18,Saturday,True,2,False,,False,False,S10,Kurla,10,12.6,interchange_hub,True,UP,22,General,0.0,30.7,18.7,24.7,none,normal,31.1
2023-02-18,Saturday,True,2,False,,False,False,S11,Tilak Nagar,11,14.0,residential,False,DOWN,9,Ladies,0.0,30.7,18.7,24.7,none,normal,19.4
2023-02-18,Saturday,True,2,False,,False,False,S11,Tilak Nagar,11,14.0,residential,False,UP,23,First Class,0.0,30.7,18.7,24.7,none,normal,0.0
2023-02-18,Saturday,True,2,False,,False,False,S12,Chembur,12,16.2,residential,False,DOWN,5,General,0.0,30.7,18.7,24.7,none,normal,9.9
2023-02-18,Saturday,True,2,False,,False,False,S12,Chembur,12,16.2,residential,False,DOWN,11,First Class,0.0,30.7,18.7,24.7,none,normal,0.0
2023-02-18,Saturday,True,2,False,,False,False,S13,Govandi,13,18.4,residential,False,UP,5,General,0.0,30.7,18.7,24.7,none,normal,22.0
2023-02-18,Saturday,True,2,False,,False,False,S13,Govandi,13,18.4,residential,False,DOWN,10,First Class,0.0,30.7,18.7,24.7,none,normal,11.7
2023-02-18,Saturday,True,2,False,,False,False,S13,Govandi,13,18.4,residential,False,UP,11,Ladies,0.0,30.7,18.7,24.7,none,normal,32.9
2023-02-18,Saturday,True,2,False,,False,False,S13,Govandi,13,18.4,residential,False,DOWN,15,First Class,0.0,30.7,18.7,24.7,none,normal,5.2
2023-02-18,Saturday,True,2,False,,False,False,S13,Govandi,13,18.4,residential,False,DOWN,19,General,0.0,30.7,18.7,24.7,none,normal,95.4
2023-02-18,Saturday,True,2,False,,False,False,S14,Mankhurd,14,20.6,residential,False,UP,12,General,0.0,30.7,18.7,24.7,none,normal,29.3
2023-02-18,Saturday,True,2,False,,False,False,S14,Mankhurd,14,20.6,residential,False,DOWN,20,General,0.0,30.7,18.7,24.7,none,normal,84.0
2023-02-18,Saturday,True,2,False,,False,False,S15,Vashi,15,24.8,interchange_hub,True,DOWN,7,General,0.0,30.7,18.7,24.7,none,normal,40.0
2023-02-18,Saturday,True,2,False,,False,False,S15,Vashi,15,24.8,interchange_hub,True,DOWN,10,General,0.0,30.7,18.7,24.7,none,normal,29.7
2023-02-18,Saturday,True,2,False,,False,False,S15,Vashi,15,24.8,interchange_hub,True,UP,16,Ladies,0.0,30.7,18.7,24.7,none,normal,28.5
2023-02-18,Saturday,True,2,False,,False,False,S15,Vashi,15,24.8,interchange_hub,True,UP,20,General,0.0,30.7,18.7,24.7,none,normal,40.8
2023-02-18,Saturday,True,2,False,,False,False,S16,Sanpada,16,26.6,residential,False,UP,23,First Class,0.0,30.7,18.7,24.7,none,normal,18.3
2023-02-18,Saturday,True,2,False,,False,False,S17,Juinagar,17,28.6,residential,False,UP,8,Ladies,0.0,30.7,18.7,24.7,none,normal,82.3
2023-02-18,Saturday,True,2,False,,False,False,S17,Juinagar,17,28.6,residential,False,UP,18,Ladies,0.0,30.7,18.7,24.7,none,normal,40.3
2023-02-18,Saturday,True,2,False,,False,False,S18,Nerul,18,31.0,residential,False,DOWN,5,General,0.0,30.7,18.7,24.7,none,normal,22.8
2023-02-18,Saturday,True,2,False,,False,False,S18,Nerul,18,31.0,residential,False,UP,14,First Class,0.0,30.7,18.7,24.7,none,normal,12.8
2023-02-18,Saturday,True,2,False,,False,False,S18,Nerul,18,31.0,residential,False,UP,20,General,0.0,30.7,18.7,24.7,none,normal,47.5
2023-02-18,Saturday,True,2,False,,False,False,S19,Seawoods-Darave,19,33.4,residential,False,UP,17,General,0.0,30.7,18.7,24.7,none,normal,22.9
2023-02-18,Saturday,True,2,False,,False,False,S20,Belapur CBD,20,36.4,secondary_cbd,False,UP,10,First Class,0.0,30.7,18.7,24.7,none,normal,31.8
2023-02-18,Saturday,True,2,False,,False,False,S21,Kharghar,21,40.0,residential,False,UP,5,Ladies,0.0,30.7,18.7,24.7,none,normal,29.8
2023-02-18,Saturday,True,2,False,,False,False,S21,Kharghar,21,40.0,residential,False,UP,11,Ladies,0.0,30.7,18.7,24.7,none,normal,35.8
2023-02-18,Saturday,True,2,False,,False,False,S21,Kharghar,21,40.0,residential,False,DOWN,12,First Class,0.0,30.7,18.7,24.7,none,normal,20.9
2023-02-18,Saturday,True,2,False,,False,False,S21,Kharghar,21,40.0,residential,False,UP,12,General,0.0,30.7,18.7,24.7,none,normal,39.8
2023-02-18,Saturday,True,2,False,,False,False,S21,Kharghar,21,40.0,residential,False,DOWN,13,First Class,0.0,30.7,18.7,24.7,none,normal,21.7
2023-02-18,Saturday,True,2,False,,False,False,S21,Kharghar,21,40.0,residential,False,DOWN,23,First Class,0.0,30.7,18.7,24.7,none,normal,20.2
2023-02-18,Saturday,True,2,False,,False,False,S22,Mansarovar,22,42.4,residential,False,DOWN,18,Ladies,0.0,30.7,18.7,24.7,none,normal,121.0
2023-02-18,Saturday,True,2,False,,False,False,S23,Khandeshwar,23,44.6,residential,False,DOWN,6,First Class,0.0,30.7,18.7,24.7,none,normal,26.5
2023-02-18,Saturday,True,2,False,,False,False,S23,Khandeshwar,23,44.6,residential,False,UP,7,Ladies,0.0,30.7,18.7,24.7,none,normal,52.1
2023-02-18,Saturday,True,2,False,,False,False,S23,Khandeshwar,23,44.6,residential,False,DOWN,16,Ladies,0.0,30.7,18.7,24.7,none,normal,52.7
2023-02-18,Saturday,True,2,False,,False,False,S23,Khandeshwar,23,44.6,residential,False,DOWN,23,Ladies,0.0,30.7,18.7,24.7,none,normal,26.9
2023-02-18,Saturday,True,2,False,,False,False,S24,Panvel,24,47.6,terminal_hub,True,UP,13,General,0.0,30.7,18.7,24.7,none,normal,19.7
2023-02-18,Saturday,True,2,False,,False,False,S24,Panvel,24,47.6,terminal_hub,True,DOWN,17,Ladies,0.0,30.7,18.7,24.7,none,normal,101.1
2023-02-19,Sunday,True,2,False,,False,True,S00,CSMT,0,0.0,cbd_terminal,True,UP,5,First Class,0.0,30.8,18.8,24.8,none,normal,11.8
2023-02-19,Sunday,True,2,False,,False,True,S00,CSMT,0,0.0,cbd_terminal,True,DOWN,10,Ladies,0.0,30.8,18.8,24.8,none,normal,27.7
2023-02-19,Sunday,True,2,False,,False,True,S00,CSMT,0,0.0,cbd_terminal,True,UP,11,General,0.0,30.8,18.8,24.8,none,normal,48.3
2023-02-19,Sunday,True,2,False,,False,True,S00,CSMT,0,0.0,cbd_terminal,True,DOWN,14,General,0.0,30.8,18.8,24.8,none,normal,22.4
2023-02-19,Sunday,True,2,False,,False,True,S00,CSMT,0,0.0,cbd_terminal,True,DOWN,17,General,0.0,30.8,18.8,24.8,none,normal,33.1
2023-02-19,Sunday,True,2,False,,False,True,S01,Masjid,1,1.2,industrial_dock,False,UP,6,First Class,0.0,30.8,18.8,24.8,none,normal,2.2
2023-02-19,Sunday,True,2,False,,False,True,S01,Masjid,1,1.2,industrial_dock,False,UP,7,First Class,0.0,30.8,18.8,24.8,none,normal,7.3
2023-02-19,Sunday,True,2,False,,False,True,S01,Masjid,1,1.2,industrial_dock,False,DOWN,19,General,0.0,30.8,18.8,24.8,none,normal,12.3
2023-02-19,Sunday,True,2,False,,False,True,S01,Masjid,1,1.2,industrial_dock,False,DOWN,20,First Class,0.0,30.8,18.8,24.8,none,normal,0.0
2023-02-19,Sunday,True,2,False,,False,True,S02,Sandhurst Road,2,2.3,industrial_dock,False,UP,5,Ladies,0.0,30.8,18.8,24.8,none,normal,0.0
2023-02-19,Sunday,True,2,False,,False,True,S02,Sandhurst Road,2,2.3,industrial_dock,False,DOWN,10,Ladies,0.0,30.8,18.8,24.8,none,normal,0.0
2023-02-19,Sunday,True,2,False,,False,True,S02,Sandhurst Road,2,2.3,industrial_dock,False,DOWN,16,General,0.0,30.8,18.8,24.8,none,normal,0.0
2023-02-19,Sunday,True,2,False,,False,True,S02,Sandhurst Road,2,2.3,industrial_dock,False,UP,23,First Class,0.0,30.8,18.8,24.8,none,normal,0.0
2023-02-19,Sunday,True,2,False,,False,True,S03,Dockyard Road,3,3.2,industrial_dock,False,UP,6,General,0.0,30.8,18.8,24.8,none,normal,5.3
2023-02-19,Sunday,True,2,False,,False,True,S03,Dockyard Road,3,3.2,industrial_dock,False,UP,9,First Class,0.0,30.8,18.8,24.8,none,normal,37.1
2023-02-19,Sunday,True,2,False,,False,True,S04,Reay Road,4,4.0,industrial_dock,False,DOWN,9,General,0.0,30.8,18.8,24.8,none,normal,3.3
2023-02-19,Sunday,True,2,False,,False,True,S04,Reay Road,4,4.0,industrial_dock,False,DOWN,23,First Class,0.0,30.8,18.8,24.8,none,normal,0.0
2023-02-19,Sunday,True,2,False,,False,True,S05,Cotton Green,5,5.0,industrial_dock,False,UP,20,Ladies,0.0,30.8,18.8,24.8,none,normal,16.9
2023-02-19,Sunday,True,2,False,,False,True,S06,Sewri,6,6.4,industrial_dock,False,DOWN,10,First Class,0.0,30.8,18.8,24.8,none,normal,6.7
2023-02-19,Sunday,True,2,False,,False,True,S06,Sewri,6,6.4,industrial_dock,False,UP,10,General,0.0,30.8,18.8,24.8,none,normal,37.6
2023-02-19,Sunday,True,2,False,,False,True,S06,Sewri,6,6.4,industrial_dock,False,DOWN,20,First Class,0.0,30.8,18.8,24.8,none,normal,18.3
2023-02-19,Sunday,True,2,False,,False,True,S07,Wadala Road,7,8.4,interchange_hub,True,UP,13,First Class,0.0,30.8,18.8,24.8,none,normal,0.0
2023-02-19,Sunday,True,2,False,,False,True,S07,Wadala Road,7,8.4,interchange_hub,True,DOWN,18,Ladies,0.0,30.8,18.8,24.8,none,normal,32.4
2023-02-19,Sunday,True,2,False,,False,True,S08,GTB Nagar,8,9.6,residential,False,UP,20,Ladies,0.0,30.8,18.8,24.8,none,normal,55.9
2023-02-19,Sunday,True,2,False,,False,True,S08,GTB Nagar,8,9.6,residential,False,UP,21,First Class,0.0,30.8,18.8,24.8,none,normal,41.6
2023-02-19,Sunday,True,2,False,,False,True,S08,GTB Nagar,8,9.6,residential,False,DOWN,22,First Class,0.0,30.8,18.8,24.8,none,normal,29.7
2023-02-19,Sunday,True,2,False,,False,True,S08,GTB Nagar,8,9.6,residential,False,UP,22,First Class,0.0,30.8,18.8,24.8,none,normal,20.2
2023-02-19,Sunday,True,2,False,,False,True,S08,GTB Nagar,8,9.6,residential,False,UP,22,Ladies,0.0,30.8,18.8,24.8,none,normal,38.9
2023-02-19,Sunday,True,2,False,,False,True,S10,Kurla,10,12.6,interchange_hub,True,DOWN,13,First Class,0.0,30.8,18.8,24.8,none,normal,20.5
2023-02-19,Sunday,True,2,False,,False,True,S11,Tilak Nagar,11,14.0,residential,False,UP,12,General,0.0,30.8,18.8,24.8,none,normal,0.8
2023-02-19,Sunday,True,2,False,,False,True,S11,Tilak Nagar,11,14.0,residential,False,DOWN,14,General,0.0,30.8,18.8,24.8,none,normal,0.0
2023-02-19,Sunday,True,2,False,,False,True,S11,Tilak Nagar,11,14.0,residential,False,UP,16,General,0.0,30.8,18.8,24.8,none,normal,2.4
2023-02-19,Sunday,True,2,False,,False,True,S12,Chembur,12,16.2,residential,False,UP,7,General,0.0,30.8,18.8,24.8,none,normal,48.7
2023-02-19,Sunday,True,2,False,,False,True,S12,Chembur,12,16.2,residential,False,DOWN,15,First Class,0.0,30.8,18.8,24.8,none,normal,9.3
2023-02-19,Sunday,True,2,False,,False,True,S12,Chembur,12,16.2,residential,False,DOWN,18,First Class,0.0,30.8,18.8,24.8,none,normal,27.5
2023-02-19,Sunday,True,2,False,,False,True,S12,Chembur,12,16.2,residential,False,UP,18,First Class,0.0,30.8,18.8,24.8,none,normal,23.0
